,Channel,bout_length,No,Sex,Rep
952,adj_Monitor63_ch19,7.391304347826087,56014,F,1
954,adj_Monitor63_ch2,11.052631578947368,56014,F,1
956,adj_Monitor63_ch20,12.058823529411764,56014,F,1
958,adj_Monitor63_ch21,5.0,56014,F,1
960,adj_Monitor63_ch22,26.666666666666668,56014,F,1
962,adj_Monitor63_ch23,9.377358490566039,56014,F,1
964,adj_Monitor63_ch24,9.875,56014,F,1
966,adj_Monitor63_ch25,11.333333333333334,56014,F,1
968,adj_Monitor63_ch26,16.761904761904763,56014,F,1
970,adj_Monitor63_ch27,30.0,56014,F,1
972,adj_Monitor63_ch28,11.470588235294118,56014,F,1
974,adj_Monitor63_ch29,14.448275862068966,56014,F,1
976,adj_Monitor63_ch3,5.0,56014,F,1
978,adj_Monitor63_ch30,15.347826086956522,56014,F,1
980,adj_Monitor63_ch31,5.0,56014,F,1
982,adj_Monitor63_ch32,9.7,56014,F,1
984,adj_Monitor63_ch4,8.314285714285715,56014,F,1
986,adj_Monitor63_ch5,8.384615384615385,56014,F,1
988,adj_Monitor63_ch6,46.75,56014,F,1
990,adj_Monitor63_ch7,7.3,56014,F,1
992,adj_Monitor63_ch8,13.555555555555555,56014,F,1
994,adj_Monitor63_ch9,6.5625,56014,F,1
996,adj_Monitor67_ch1,6.96875,57713,F,1
998,adj_Monitor67_ch10,12.137931034482758,57713,F,1
1000,adj_Monitor67_ch11,11.720588235294118,57713,F,1
1002,adj_Monitor67_ch12,11.170731707317072,57713,F,1
1004,adj_Monitor67_ch13,11.148148148148149,57713,F,1
1006,adj_Monitor67_ch14,9.870967741935484,57713,F,1
1008,adj_Monitor67_ch15,7.0,57713,F,1
1010,adj_Monitor67_ch16,8.827586206896552,57713,F,1
1012,adj_Monitor67_ch17,18.5,57713,F,1
1014,adj_Monitor67_ch18,12.875,57713,F,1
1016,adj_Monitor67_ch19,5.7,57713,F,1
1018,adj_Monitor67_ch2,17.333333333333332,57713,F,1
1020,adj_Monitor67_ch20,7.0,57713,F,1
1022,adj_Monitor67_ch21,11.95,57713,F,1
1024,adj_Monitor67_ch23,14.88888888888889,57713,F,1
1026,adj_Monitor67_ch24,13.616438356164384,57713,F,1
1028,adj_Monitor67_ch25,18.333333333333332,57713,F,1
1030,adj_Monitor67_ch26,18.57777777777778,57713,F,1
1032,adj_Monitor67_ch27,13.608695652173912,57713,F,1
1034,adj_Monitor67_ch28,10.777777777777779,57713,F,1
1036,adj_Monitor67_ch29,6.16,57713,F,1
1038,adj_Monitor67_ch3,11.296296296296296,57713,F,1
1040,adj_Monitor67_ch30,10.0,57713,F,1
1042,adj_Monitor67_ch31,6.444444444444445,57713,F,1
1044,adj_Monitor67_ch32,24.80952380952381,57713,F,1
1046,adj_Monitor67_ch4,51.833333333333336,57713,F,1
1048,adj_Monitor67_ch5,10.0,57713,F,1
1050,adj_Monitor67_ch6,22.275862068965516,57713,F,1
1052,adj_Monitor67_ch7,8.073170731707316,57713,F,1
1054,adj_Monitor67_ch8,30.142857142857142,57713,F,1
1056,adj_Monitor67_ch9,24.307692307692307,57713,F,1
1058,adj_Monitor6_ch1,6.454545454545454,53328,F,1
1060,adj_Monitor6_ch10,33.18181818181818,53328,F,1
1062,adj_Monitor6_ch11,7.439024390243903,53328,F,1
1064,adj_Monitor6_ch12,16.58823529411765,53328,F,1
1066,adj_Monitor6_ch13,17.866666666666667,53328,F,1
1068,adj_Monitor6_ch14,56.25,53328,F,1
1070,adj_Monitor6_ch15,10.652173913043478,53328,F,1
1072,adj_Monitor6_ch16,6.375,53328,F,1
1074,adj_Monitor6_ch17,5.75,53328,F,1
1076,adj_Monitor6_ch18,11.090909090909092,53328,F,1
1078,adj_Monitor6_ch2,13.125,53328,F,1
1080,adj_Monitor6_ch20,11.571428571428571,53328,F,1
1082,adj_Monitor6_ch21,5.617647058823529,53328,F,1
1084,adj_Monitor6_ch22,15.277777777777779,53328,F,1
1086,adj_Monitor6_ch23,33.42857142857143,53328,F,1
1088,adj_Monitor6_ch24,30.7,53328,F,1
1090,adj_Monitor6_ch25,7.538461538461538,53328,F,1
1092,adj_Monitor6_ch26,20.142857142857142,53328,F,1
1094,adj_Monitor6_ch27,10.68421052631579,53328,F,1
1096,adj_Monitor6_ch28,6.0,53328,F,1
1098,adj_Monitor6_ch29,5.95,53328,F,1
1100,adj_Monitor6_ch3,24.571428571428573,53328,F,1
1102,adj_Monitor6_ch30,6.533333333333333,53328,F,1
1104,adj_Monitor6_ch31,10.78688524590164,53328,F,1
1106,adj_Monitor6_ch32,5.5,53328,F,1
1108,adj_Monitor6_ch4,7.571428571428571,53328,F,1
1110,adj_Monitor6_ch5,5.705882352941177,53328,F,1
1112,adj_Monitor6_ch6,20.2,53328,F,1
1114,adj_Monitor6_ch7,15.65,53328,F,1
1116,adj_Monitor6_ch8,16.714285714285715,53328,F,1
1118,adj_Monitor6_ch9,11.375,53328,F,1
1120,adj_Monitor72_ch1,6.2,66945,F,1
1122,adj_Monitor72_ch10,10.075471698113208,66945,F,1
1124,adj_Monitor72_ch11,6.827586206896552,66945,F,1
1126,adj_Monitor72_ch12,20.266666666666666,66945,F,1
1128,adj_Monitor72_ch13,6.131578947368421,66945,F,1
1130,adj_Monitor72_ch14,7.92,66945,F,1
1132,adj_Monitor72_ch15,10.829268292682928,66945,F,1
1134,adj_Monitor72_ch16,7.5,66945,F,1
1136,adj_Monitor72_ch17,7.461538461538462,66945,F,1
1138,adj_Monitor72_ch18,22.866666666666667,66945,F,1
1140,adj_Monitor72_ch19,7.121212121212121,66945,F,1
1142,adj_Monitor72_ch2,9.612903225806452,66945,F,1
1144,adj_Monitor72_ch20,6.3478260869565215,66945,F,1
1146,adj_Monitor72_ch21,10.4,66945,F,1
1148,adj_Monitor72_ch22,14.625,66945,F,1
1150,adj_Monitor72_ch23,7.352941176470588,66945,F,1
1152,adj_Monitor72_ch24,32.310344827586206,66945,F,1
1154,adj_Monitor72_ch25,8.8,66945,F,1
1156,adj_Monitor72_ch26,6.714285714285714,66945,F,1
1158,adj_Monitor72_ch28,9.210526315789474,66945,F,1
1160,adj_Monitor72_ch29,7.565217391304348,66945,F,1
1162,adj_Monitor72_ch3,7.777777777777778,66945,F,1
1164,adj_Monitor72_ch30,21.695652173913043,66945,F,1
1166,adj_Monitor72_ch31,6.636363636363637,66945,F,1
1168,adj_Monitor72_ch32,5.6,66945,F,1
1170,adj_Monitor72_ch4,6.071428571428571,66945,F,1
1172,adj_Monitor72_ch5,7.0625,66945,F,1
1174,adj_Monitor72_ch6,8.0,66945,F,1
1176,adj_Monitor72_ch7,20.823529411764707,66945,F,1
1178,adj_Monitor72_ch8,19.428571428571427,66945,F,1
1180,adj_Monitor72_ch9,16.0,66945,F,1
1182,adj_Monitor73_ch1,5.714285714285714,57380,F,1
1184,adj_Monitor73_ch10,10.090909090909092,57380,F,1
1186,adj_Monitor73_ch11,12.625,57380,F,1
1188,adj_Monitor73_ch12,13.676470588235293,57380,F,1
1190,adj_Monitor73_ch13,10.125,57380,F,1
1192,adj_Monitor73_ch14,6.133333333333334,57380,F,1
1194,adj_Monitor73_ch15,7.743589743589744,57380,F,1
1196,adj_Monitor73_ch16,13.767441860465116,57380,F,1
1198,adj_Monitor73_ch17,6.0,57380,F,1
1200,adj_Monitor73_ch18,19.862068965517242,57380,F,1
1202,adj_Monitor73_ch19,20.833333333333332,57380,F,1
1204,adj_Monitor73_ch2,8.9375,57380,F,1
1206,adj_Monitor73_ch20,6.090909090909091,57380,F,1
1208,adj_Monitor73_ch21,15.0,57380,F,1
1210,adj_Monitor73_ch22,5.916666666666667,57380,F,1
1212,adj_Monitor73_ch23,8.666666666666666,57380,F,1
1214,adj_Monitor73_ch24,13.545454545454545,57380,F,1
1216,adj_Monitor73_ch25,7.928571428571429,57380,F,1
1218,adj_Monitor73_ch26,8.636363636363637,57380,F,1
1220,adj_Monitor73_ch27,5.818181818181818,57380,F,1
1222,adj_Monitor73_ch28,9.8,57380,F,1
1224,adj_Monitor73_ch29,6.473684210526316,57380,F,1
1226,adj_Monitor73_ch3,7.052631578947368,57380,F,1
1228,adj_Monitor73_ch30,8.454545454545455,57380,F,1
1230,adj_Monitor73_ch31,8.068965517241379,57380,F,1
1232,adj_Monitor73_ch32,10.4,57380,F,1
1234,adj_Monitor73_ch4,6.666666666666667,57380,F,1
1236,adj_Monitor73_ch5,5.5,57380,F,1
1238,adj_Monitor73_ch6,6.84375,57380,F,1
1240,adj_Monitor73_ch7,6.1875,57380,F,1
1242,adj_Monitor73_ch8,15.714285714285714,57380,F,1
1244,adj_Monitor73_ch9,5.7,57380,F,1
1246,adj_Monitor75_ch1,9.25,55690,M,1
1248,adj_Monitor75_ch10,6.590909090909091,55690,M,1
1250,adj_Monitor75_ch11,10.434782608695652,55690,M,1
1252,adj_Monitor75_ch12,15.454545454545455,55690,M,1
1254,adj_Monitor75_ch14,6.757575757575758,55690,M,1
1256,adj_Monitor75_ch15,6.285714285714286,55690,M,1
1258,adj_Monitor75_ch16,8.971428571428572,55690,M,1
1260,adj_Monitor75_ch17,8.266666666666667,55690,M,1
1262,adj_Monitor75_ch18,11.857142857142858,55690,M,1
1264,adj_Monitor75_ch19,7.783783783783784,55690,M,1
1266,adj_Monitor75_ch2,11.333333333333334,55690,M,1
1268,adj_Monitor75_ch20,8.977272727272727,55690,M,1
1270,adj_Monitor75_ch21,9.240963855421686,55690,M,1
1272,adj_Monitor75_ch22,9.5,55690,M,1
1274,adj_Monitor75_ch24,8.333333333333334,55690,M,1
1276,adj_Monitor75_ch25,19.5609756097561,55690,M,1
1278,adj_Monitor75_ch26,11.27027027027027,55690,M,1
1280,adj_Monitor75_ch27,9.393939393939394,55690,M,1
1282,adj_Monitor75_ch28,7.611111111111111,55690,M,1
1284,adj_Monitor75_ch29,8.454545454545455,55690,M,1
1286,adj_Monitor75_ch3,7.131578947368421,55690,M,1
1288,adj_Monitor75_ch30,8.732394366197184,55690,M,1
1290,adj_Monitor75_ch32,7.054054054054054,55690,M,1
1292,adj_Monitor75_ch4,8.714285714285714,55690,M,1
1294,adj_Monitor75_ch5,8.272727272727273,55690,M,1
1296,adj_Monitor75_ch6,7.347222222222222,55690,M,1
1298,adj_Monitor75_ch7,14.464285714285714,55690,M,1
1300,adj_Monitor75_ch8,8.068181818181818,55690,M,1
1302,adj_Monitor75_ch9,7.181818181818182,55690,M,1
1304,adj_Monitor77_ch1,13.166666666666666,64498,F,1
1306,adj_Monitor77_ch10,10.333333333333334,64498,F,1
1308,adj_Monitor77_ch11,11.71875,64498,F,1
1310,adj_Monitor77_ch12,9.142857142857142,64498,F,1
1312,adj_Monitor77_ch13,6.631578947368421,64498,F,1
1314,adj_Monitor77_ch14,13.428571428571429,64498,F,1
1316,adj_Monitor77_ch15,11.84,64498,F,1
1318,adj_Monitor77_ch16,5.681818181818182,64498,F,1
1320,adj_Monitor77_ch17,9.333333333333334,64498,F,1
1322,adj_Monitor77_ch18,14.846153846153847,64498,F,1
1324,adj_Monitor77_ch19,13.2,64498,F,1
1326,adj_Monitor77_ch2,11.066666666666666,64498,F,1
1328,adj_Monitor77_ch20,20.625,64498,F,1
1330,adj_Monitor77_ch21,16.0,64498,F,1
1332,adj_Monitor77_ch22,10.96078431372549,64498,F,1
1334,adj_Monitor77_ch23,11.181818181818182,64498,F,1
1336,adj_Monitor77_ch24,9.0,64498,F,1
1338,adj_Monitor77_ch25,9.289473684210526,64498,F,1
1340,adj_Monitor77_ch26,8.457627118644067,64498,F,1
1342,adj_Monitor77_ch27,6.6,64498,F,1
1344,adj_Monitor77_ch28,12.538461538461538,64498,F,1
1346,adj_Monitor77_ch29,6.5,64498,F,1
1348,adj_Monitor77_ch3,10.149253731343284,64498,F,1
1350,adj_Monitor77_ch30,8.976190476190476,64498,F,1
1352,adj_Monitor77_ch31,8.0625,64498,F,1
1354,adj_Monitor77_ch32,28.5,64498,F,1
1356,adj_Monitor77_ch4,13.0,64498,F,1
1358,adj_Monitor77_ch5,5.0,64498,F,1
1360,adj_Monitor77_ch6,12.297297297297296,64498,F,1
1362,adj_Monitor77_ch7,26.416666666666668,64498,F,1
1364,adj_Monitor77_ch8,19.5,64498,F,1
1366,adj_Monitor77_ch9,13.128205128205128,64498,F,1
1368,adj_Monitor7_ch1,6.066666666666666,TRiPsc,F,1
1370,adj_Monitor7_ch10,6.325,TRiPsc,F,1
1372,adj_Monitor7_ch11,6.333333333333333,TRiPsc,F,1
1374,adj_Monitor7_ch12,20.625,TRiPsc,F,1
1376,adj_Monitor7_ch13,8.565217391304348,TRiPsc,F,1
1378,adj_Monitor7_ch14,5.3,TRiPsc,F,1
1380,adj_Monitor7_ch15,7.0,TRiPsc,F,1
1382,adj_Monitor7_ch16,5.666666666666667,TRiPsc,F,1
1384,adj_Monitor7_ch17,6.380952380952381,TRiPsc,F,1
1386,adj_Monitor7_ch18,8.902439024390244,TRiPsc,F,1
1388,adj_Monitor7_ch19,7.038461538461538,TRiPsc,F,1
1390,adj_Monitor7_ch2,11.2,TRiPsc,F,1
1392,adj_Monitor7_ch20,11.709677419354838,TRiPsc,F,1
1394,adj_Monitor7_ch21,7.25,TRiPsc,F,1
1396,adj_Monitor7_ch22,6.0588235294117645,TRiPsc,F,1
1398,adj_Monitor7_ch23,6.1923076923076925,TRiPsc,F,1
1400,adj_Monitor7_ch24,22.170212765957448,TRiPsc,F,1
1402,adj_Monitor7_ch25,6.285714285714286,TRiPsc,F,1
1404,adj_Monitor7_ch26,9.6,TRiPsc,F,1
1406,adj_Monitor7_ch27,15.0,TRiPsc,F,1
1408,adj_Monitor7_ch28,6.176470588235294,TRiPsc,F,1
1410,adj_Monitor7_ch29,5.625,TRiPsc,F,1
1412,adj_Monitor7_ch3,6.2105263157894735,TRiPsc,F,1
1414,adj_Monitor7_ch30,5.942857142857143,TRiPsc,F,1
1416,adj_Monitor7_ch31,10.433333333333334,TRiPsc,F,1
1418,adj_Monitor7_ch32,7.083333333333333,TRiPsc,F,1
1420,adj_Monitor7_ch4,9.518518518518519,TRiPsc,F,1
1422,adj_Monitor7_ch5,5.0,TRiPsc,F,1
1424,adj_Monitor7_ch6,5.0,TRiPsc,F,1
1426,adj_Monitor7_ch7,5.545454545454546,TRiPsc,F,1
1428,adj_Monitor7_ch8,11.125,TRiPsc,F,1
1430,adj_Monitor7_ch9,12.208333333333334,TRiPsc,F,1
1432,adj_Monitor8_ch1,7.142857142857143,56014,M,1
1434,adj_Monitor8_ch10,6.5675675675675675,56014,M,1
1436,adj_Monitor8_ch11,7.838709677419355,56014,M,1
1438,adj_Monitor8_ch12,8.36,56014,M,1
1440,adj_Monitor8_ch13,10.150943396226415,56014,M,1
1442,adj_Monitor8_ch14,6.318181818181818,56014,M,1
1444,adj_Monitor8_ch15,12.2,56014,M,1
1446,adj_Monitor8_ch16,20.545454545454547,56014,M,1
1448,adj_Monitor8_ch17,10.266666666666667,56014,M,1
1450,adj_Monitor8_ch18,8.11111111111111,56014,M,1
1452,adj_Monitor8_ch19,7.793103448275862,56014,M,1
1454,adj_Monitor8_ch2,8.157894736842104,56014,M,1
1456,adj_Monitor8_ch20,8.055555555555555,56014,M,1
1458,adj_Monitor8_ch21,8.904761904761905,56014,M,1
1460,adj_Monitor8_ch22,9.19047619047619,56014,M,1
1462,adj_Monitor8_ch23,9.106382978723405,56014,M,1
1464,adj_Monitor8_ch24,7.6875,56014,M,1
1466,adj_Monitor8_ch25,8.4,56014,M,1
1468,adj_Monitor8_ch26,7.472222222222222,56014,M,1
1470,adj_Monitor8_ch27,11.347826086956522,56014,M,1
1472,adj_Monitor8_ch28,10.689655172413794,56014,M,1
1474,adj_Monitor8_ch29,5.9,56014,M,1
1476,adj_Monitor8_ch3,12.4,56014,M,1
1478,adj_Monitor8_ch30,8.142857142857142,56014,M,1
1480,adj_Monitor8_ch31,9.785714285714286,56014,M,1
1482,adj_Monitor8_ch32,10.11111111111111,56014,M,1
1484,adj_Monitor8_ch4,10.772727272727273,56014,M,1
1486,adj_Monitor8_ch5,6.969230769230769,56014,M,1
1488,adj_Monitor8_ch6,6.9411764705882355,56014,M,1
1490,adj_Monitor8_ch7,7.071428571428571,56014,M,1
1492,adj_Monitor8_ch8,10.59375,56014,M,1
1494,adj_Monitor8_ch9,10.551724137931034,56014,M,1
