,Channel,bout_length,No,Sex,Rep
578,adj_Monitor54_ch16,76.34782608695652,82983,F,1
580,adj_Monitor54_ch17,57.689655172413794,82983,F,1
582,adj_Monitor54_ch18,109.36666666666666,82983,F,1
584,adj_Monitor54_ch19,170.61904761904762,82983,F,1
586,adj_Monitor54_ch2,224.93333333333334,82983,F,1
588,adj_Monitor54_ch20,265.84615384615387,82983,F,1
590,adj_Monitor54_ch21,87.71428571428571,82983,F,1
592,adj_Monitor54_ch22,118.0,82983,F,1
594,adj_Monitor54_ch23,110.24137931034483,82983,F,1
596,adj_Monitor54_ch24,121.44827586206897,82983,F,1
598,adj_Monitor54_ch25,47.30769230769231,82983,F,1
600,adj_Monitor54_ch26,303.6666666666667,82983,F,1
602,adj_Monitor54_ch27,139.83333333333334,82983,F,1
604,adj_Monitor54_ch28,124.46666666666667,82983,F,1
606,adj_Monitor54_ch29,97.35135135135135,82983,F,1
608,adj_Monitor54_ch3,73.06818181818181,82983,F,1
610,adj_Monitor54_ch30,278.9230769230769,82983,F,1
612,adj_Monitor54_ch31,388.1111111111111,82983,F,1
614,adj_Monitor54_ch32,89.625,82983,F,1
616,adj_Monitor54_ch4,476.57142857142856,82983,F,1
618,adj_Monitor54_ch5,314.3333333333333,82983,F,1
620,adj_Monitor54_ch6,138.46428571428572,82983,F,1
622,adj_Monitor54_ch7,209.8235294117647,82983,F,1
624,adj_Monitor54_ch8,411.3333333333333,82983,F,1
626,adj_Monitor54_ch9,39.857142857142854,82983,F,1
628,adj_Monitor56_ch1,90.225,62872,M,1
630,adj_Monitor56_ch10,149.82608695652175,62872,M,1
632,adj_Monitor56_ch11,131.39285714285714,62872,M,1
634,adj_Monitor56_ch12,143.16666666666666,62872,M,1
636,adj_Monitor56_ch13,86.62790697674419,62872,M,1
638,adj_Monitor56_ch14,112.51724137931035,62872,M,1
640,adj_Monitor56_ch15,76.61224489795919,62872,M,1
642,adj_Monitor56_ch16,100.15789473684211,62872,M,1
644,adj_Monitor56_ch17,94.61538461538461,62872,M,1
646,adj_Monitor56_ch18,113.0,62872,M,1
648,adj_Monitor56_ch19,441.375,62872,M,1
650,adj_Monitor56_ch2,313.4166666666667,62872,M,1
652,adj_Monitor56_ch20,113.6896551724138,62872,M,1
654,adj_Monitor56_ch21,70.75,62872,M,1
656,adj_Monitor56_ch22,56.73913043478261,62872,M,1
658,adj_Monitor56_ch23,186.1578947368421,62872,M,1
660,adj_Monitor56_ch24,56.03508771929825,62872,M,1
662,adj_Monitor56_ch25,65.16666666666667,62872,M,1
664,adj_Monitor56_ch26,107.80555555555556,62872,M,1
666,adj_Monitor56_ch27,247.6,62872,M,1
668,adj_Monitor56_ch28,112.09677419354838,62872,M,1
670,adj_Monitor56_ch29,179.65,62872,M,1
672,adj_Monitor56_ch3,69.78260869565217,62872,M,1
674,adj_Monitor56_ch30,68.0625,62872,M,1
676,adj_Monitor56_ch31,137.14814814814815,62872,M,1
678,adj_Monitor56_ch32,121.32142857142857,62872,M,1
680,adj_Monitor56_ch4,161.0,62872,M,1
682,adj_Monitor56_ch5,131.82142857142858,62872,M,1
684,adj_Monitor56_ch6,178.73684210526315,62872,M,1
686,adj_Monitor56_ch7,63.2962962962963,62872,M,1
688,adj_Monitor56_ch8,134.92,62872,M,1
690,adj_Monitor56_ch9,107.47058823529412,62872,M,1
692,adj_Monitor58_ch1,152.22727272727272,62872,F,1
694,adj_Monitor58_ch10,148.92592592592592,62872,F,1
696,adj_Monitor58_ch11,214.625,62872,F,1
698,adj_Monitor58_ch12,103.02941176470588,62872,F,1
700,adj_Monitor58_ch13,82.46153846153847,62872,F,1
702,adj_Monitor58_ch14,434.6666666666667,62872,F,1
704,adj_Monitor58_ch15,119.96666666666667,62872,F,1
706,adj_Monitor58_ch16,147.19230769230768,62872,F,1
708,adj_Monitor58_ch17,196.6315789473684,62872,F,1
710,adj_Monitor58_ch18,178.42105263157896,62872,F,1
712,adj_Monitor58_ch19,213.88235294117646,62872,F,1
714,adj_Monitor58_ch2,107.06451612903226,62872,F,1
716,adj_Monitor58_ch20,179.1904761904762,62872,F,1
718,adj_Monitor58_ch21,91.94594594594595,62872,F,1
720,adj_Monitor58_ch22,156.7391304347826,62872,F,1
722,adj_Monitor58_ch23,61.85964912280702,62872,F,1
724,adj_Monitor58_ch24,202.94117647058823,62872,F,1
726,adj_Monitor58_ch25,317.6363636363636,62872,F,1
728,adj_Monitor58_ch26,115.71428571428571,62872,F,1
730,adj_Monitor58_ch27,97.68571428571428,62872,F,1
732,adj_Monitor58_ch28,319.54545454545456,62872,F,1
734,adj_Monitor58_ch29,504.7142857142857,62872,F,1
736,adj_Monitor58_ch3,190.8421052631579,62872,F,1
738,adj_Monitor58_ch30,291.0,62872,F,1
740,adj_Monitor58_ch31,348.9,62872,F,1
742,adj_Monitor58_ch32,114.9375,62872,F,1
744,adj_Monitor58_ch5,246.13333333333333,62872,F,1
746,adj_Monitor58_ch6,87.8048780487805,62872,F,1
748,adj_Monitor58_ch7,350.6,62872,F,1
750,adj_Monitor58_ch8,286.4166666666667,62872,F,1
752,adj_Monitor58_ch9,121.78125,62872,F,1
754,adj_Monitor59_ch1,130.44827586206895,55690,F,1
756,adj_Monitor59_ch10,200.93333333333334,55690,F,1
758,adj_Monitor59_ch11,102.56756756756756,55690,F,1
760,adj_Monitor59_ch12,93.02631578947368,55690,F,1
762,adj_Monitor59_ch13,250.26666666666668,55690,F,1
764,adj_Monitor59_ch14,524.4285714285714,55690,F,1
766,adj_Monitor59_ch17,379.9,55690,F,1
768,adj_Monitor59_ch18,64.06122448979592,55690,F,1
770,adj_Monitor59_ch19,125.125,55690,F,1
772,adj_Monitor59_ch2,195.53846153846155,55690,F,1
774,adj_Monitor59_ch20,118.44827586206897,55690,F,1
776,adj_Monitor59_ch21,232.86666666666667,55690,F,1
778,adj_Monitor59_ch22,247.6,55690,F,1
780,adj_Monitor59_ch23,188.95,55690,F,1
782,adj_Monitor59_ch24,197.16666666666666,55690,F,1
784,adj_Monitor59_ch25,226.2941176470588,55690,F,1
786,adj_Monitor59_ch26,248.57142857142858,55690,F,1
788,adj_Monitor59_ch27,134.0,55690,F,1
790,adj_Monitor59_ch28,293.5,55690,F,1
792,adj_Monitor59_ch29,591.1666666666666,55690,F,1
794,adj_Monitor59_ch3,230.13333333333333,55690,F,1
796,adj_Monitor59_ch30,458.0,55690,F,1
798,adj_Monitor59_ch31,440.875,55690,F,1
800,adj_Monitor59_ch32,319.3636363636364,55690,F,1
802,adj_Monitor59_ch4,712.6,55690,F,1
804,adj_Monitor59_ch5,151.45454545454547,55690,F,1
806,adj_Monitor59_ch6,103.51612903225806,55690,F,1
808,adj_Monitor59_ch7,180.21052631578948,55690,F,1
810,adj_Monitor59_ch8,326.4166666666667,55690,F,1
812,adj_Monitor59_ch9,160.33333333333334,55690,F,1
814,adj_Monitor5_ch1,94.52941176470588,80387,F,1
816,adj_Monitor5_ch10,117.5,80387,F,1
818,adj_Monitor5_ch11,482.5,80387,F,1
820,adj_Monitor5_ch12,61.113207547169814,80387,F,1
822,adj_Monitor5_ch13,161.47368421052633,80387,F,1
824,adj_Monitor5_ch14,296.0,80387,F,1
826,adj_Monitor5_ch15,215.9375,80387,F,1
828,adj_Monitor5_ch16,75.41666666666667,80387,F,1
830,adj_Monitor5_ch17,141.5,80387,F,1
832,adj_Monitor5_ch18,102.44117647058823,80387,F,1
834,adj_Monitor5_ch19,111.06666666666666,80387,F,1
836,adj_Monitor5_ch2,251.4,80387,F,1
838,adj_Monitor5_ch20,305.75,80387,F,1
840,adj_Monitor5_ch21,82.64444444444445,80387,F,1
842,adj_Monitor5_ch22,653.0,80387,F,1
844,adj_Monitor5_ch23,90.35135135135135,80387,F,1
846,adj_Monitor5_ch24,146.84,80387,F,1
848,adj_Monitor5_ch25,93.58823529411765,80387,F,1
850,adj_Monitor5_ch26,144.76,80387,F,1
852,adj_Monitor5_ch27,423.8888888888889,80387,F,1
854,adj_Monitor5_ch28,87.7,80387,F,1
856,adj_Monitor5_ch3,99.9090909090909,80387,F,1
858,adj_Monitor5_ch30,349.27272727272725,80387,F,1
860,adj_Monitor5_ch31,134.92592592592592,80387,F,1
862,adj_Monitor5_ch32,73.45238095238095,80387,F,1
864,adj_Monitor5_ch4,91.51724137931035,80387,F,1
866,adj_Monitor5_ch5,153.1304347826087,80387,F,1
868,adj_Monitor5_ch6,140.83333333333334,80387,F,1
870,adj_Monitor5_ch7,46.07142857142857,80387,F,1
872,adj_Monitor5_ch8,297.6,80387,F,1
874,adj_Monitor5_ch9,96.68571428571428,80387,F,1
876,adj_Monitor60_ch1,188.78947368421052,66945,M,1
878,adj_Monitor60_ch10,595.3333333333334,66945,M,1
880,adj_Monitor60_ch11,135.77777777777777,66945,M,1
882,adj_Monitor60_ch12,106.26470588235294,66945,M,1
884,adj_Monitor60_ch13,253.92857142857142,66945,M,1
886,adj_Monitor60_ch14,378.1666666666667,66945,M,1
888,adj_Monitor60_ch15,158.66666666666666,66945,M,1
890,adj_Monitor60_ch16,133.75,66945,M,1
892,adj_Monitor60_ch17,149.05882352941177,66945,M,1
894,adj_Monitor60_ch18,206.33333333333334,66945,M,1
896,adj_Monitor60_ch19,268.2307692307692,66945,M,1
898,adj_Monitor60_ch2,158.16666666666666,66945,M,1
900,adj_Monitor60_ch20,131.28,66945,M,1
902,adj_Monitor60_ch21,132.96,66945,M,1
904,adj_Monitor60_ch22,132.92,66945,M,1
906,adj_Monitor60_ch23,394.8888888888889,66945,M,1
908,adj_Monitor60_ch25,248.375,66945,M,1
910,adj_Monitor60_ch26,60.589285714285715,66945,M,1
912,adj_Monitor60_ch27,161.54545454545453,66945,M,1
914,adj_Monitor60_ch28,89.84615384615384,66945,M,1
916,adj_Monitor60_ch29,214.35294117647058,66945,M,1
918,adj_Monitor60_ch3,186.05263157894737,66945,M,1
920,adj_Monitor60_ch30,157.04166666666666,66945,M,1
922,adj_Monitor60_ch31,255.07692307692307,66945,M,1
924,adj_Monitor60_ch32,259.93333333333334,66945,M,1
926,adj_Monitor60_ch4,214.7058823529412,66945,M,1
928,adj_Monitor60_ch5,120.81818181818181,66945,M,1
930,adj_Monitor60_ch6,220.45454545454547,66945,M,1
932,adj_Monitor60_ch7,155.0,66945,M,1
934,adj_Monitor60_ch8,511.0,66945,M,1
936,adj_Monitor60_ch9,89.725,66945,M,1
938,adj_Monitor63_ch1,232.8,56014,F,1
940,adj_Monitor63_ch10,331.6363636363636,56014,F,1
942,adj_Monitor63_ch11,141.23076923076923,56014,F,1
944,adj_Monitor63_ch12,137.04,56014,F,1
946,adj_Monitor63_ch13,143.23076923076923,56014,F,1
948,adj_Monitor63_ch14,66.85416666666667,56014,F,1
950,adj_Monitor63_ch15,92.0952380952381,56014,F,1
952,adj_Monitor63_ch16,136.74074074074073,56014,F,1
954,adj_Monitor63_ch17,376.8181818181818,56014,F,1
956,adj_Monitor63_ch18,99.48484848484848,56014,F,1
958,adj_Monitor63_ch19,149.8,56014,F,1
960,adj_Monitor63_ch2,71.46511627906976,56014,F,1
962,adj_Monitor63_ch20,196.73684210526315,56014,F,1
964,adj_Monitor63_ch21,376.2,56014,F,1
966,adj_Monitor63_ch22,264.84615384615387,56014,F,1
968,adj_Monitor63_ch23,83.46511627906976,56014,F,1
970,adj_Monitor63_ch24,215.88235294117646,56014,F,1
972,adj_Monitor63_ch25,66.61702127659575,56014,F,1
974,adj_Monitor63_ch26,104.38709677419355,56014,F,1
976,adj_Monitor63_ch27,575.0,56014,F,1
978,adj_Monitor63_ch28,107.53333333333333,56014,F,1
980,adj_Monitor63_ch29,122.56666666666666,56014,F,1
982,adj_Monitor63_ch3,504.57142857142856,56014,F,1
984,adj_Monitor63_ch30,179.52380952380952,56014,F,1
986,adj_Monitor63_ch31,706.6,56014,F,1
988,adj_Monitor63_ch32,289.9166666666667,56014,F,1
990,adj_Monitor63_ch4,126.9,56014,F,1
992,adj_Monitor63_ch5,80.87179487179488,56014,F,1
994,adj_Monitor63_ch6,433.25,56014,F,1
996,adj_Monitor63_ch7,213.375,56014,F,1
998,adj_Monitor63_ch8,206.73684210526315,56014,F,1
1000,adj_Monitor63_ch9,188.0,56014,F,1
1002,adj_Monitor67_ch1,114.13793103448276,57713,F,1
1004,adj_Monitor67_ch10,139.2173913043478,57713,F,1
1006,adj_Monitor67_ch11,54.70967741935484,57713,F,1
1008,adj_Monitor67_ch12,110.45161290322581,57713,F,1
1010,adj_Monitor67_ch13,142.44,57713,F,1
1012,adj_Monitor67_ch14,112.25806451612904,57713,F,1
1014,adj_Monitor67_ch15,533.7142857142857,57713,F,1
1016,adj_Monitor67_ch16,83.24444444444444,57713,F,1
1018,adj_Monitor67_ch17,205.5,57713,F,1
1020,adj_Monitor67_ch18,156.14285714285714,57713,F,1
1022,adj_Monitor67_ch19,141.625,57713,F,1
1024,adj_Monitor67_ch2,179.8421052631579,57713,F,1
1026,adj_Monitor67_ch20,586.0,57713,F,1
1028,adj_Monitor67_ch21,62.625,57713,F,1
1030,adj_Monitor67_ch22,702.8,57713,F,1
1032,adj_Monitor67_ch23,203.125,57713,F,1
1034,adj_Monitor67_ch24,56.64912280701754,57713,F,1
1036,adj_Monitor67_ch25,111.48275862068965,57713,F,1
1038,adj_Monitor67_ch26,129.2,57713,F,1
1040,adj_Monitor67_ch27,196.52631578947367,57713,F,1
1042,adj_Monitor67_ch28,267.3076923076923,57713,F,1
1044,adj_Monitor67_ch29,120.34482758620689,57713,F,1
1046,adj_Monitor67_ch3,137.5,57713,F,1
1048,adj_Monitor67_ch30,139.07407407407408,57713,F,1
1050,adj_Monitor67_ch31,290.5,57713,F,1
1052,adj_Monitor67_ch32,208.89473684210526,57713,F,1
1054,adj_Monitor67_ch4,398.77777777777777,57713,F,1
1056,adj_Monitor67_ch5,182.05,57713,F,1
1058,adj_Monitor67_ch6,109.4,57713,F,1
1060,adj_Monitor67_ch7,84.94594594594595,57713,F,1
1062,adj_Monitor67_ch8,347.5,57713,F,1
1064,adj_Monitor67_ch9,258.35714285714283,57713,F,1
1066,adj_Monitor6_ch1,140.95833333333334,53328,F,1
1068,adj_Monitor6_ch10,102.6875,53328,F,1
1070,adj_Monitor6_ch11,104.94285714285714,53328,F,1
1072,adj_Monitor6_ch12,180.05263157894737,53328,F,1
1074,adj_Monitor6_ch13,249.4,53328,F,1
1076,adj_Monitor6_ch14,436.875,53328,F,1
1078,adj_Monitor6_ch15,163.95652173913044,53328,F,1
1080,adj_Monitor6_ch16,282.0,53328,F,1
1082,adj_Monitor6_ch17,435.375,53328,F,1
1084,adj_Monitor6_ch18,323.4166666666667,53328,F,1
1086,adj_Monitor6_ch2,149.88,53328,F,1
1088,adj_Monitor6_ch20,146.08,53328,F,1
1090,adj_Monitor6_ch21,92.13333333333334,53328,F,1
1092,adj_Monitor6_ch22,78.0204081632653,53328,F,1
1094,adj_Monitor6_ch23,316.27272727272725,53328,F,1
1096,adj_Monitor6_ch24,280.38461538461536,53328,F,1
1098,adj_Monitor6_ch25,249.26666666666668,53328,F,1
1100,adj_Monitor6_ch26,85.0,53328,F,1
1102,adj_Monitor6_ch27,198.42105263157896,53328,F,1
1104,adj_Monitor6_ch28,503.2857142857143,53328,F,1
1106,adj_Monitor6_ch29,154.95454545454547,53328,F,1
1108,adj_Monitor6_ch3,390.55555555555554,53328,F,1
1110,adj_Monitor6_ch30,209.64705882352942,53328,F,1
1112,adj_Monitor6_ch31,73.04545454545455,53328,F,1
1114,adj_Monitor6_ch32,491.42857142857144,53328,F,1
1116,adj_Monitor6_ch4,76.4186046511628,53328,F,1
1118,adj_Monitor6_ch5,179.8421052631579,53328,F,1
1120,adj_Monitor6_ch6,97.12121212121212,53328,F,1
1122,adj_Monitor6_ch7,147.16666666666666,53328,F,1
1124,adj_Monitor6_ch8,491.2857142857143,53328,F,1
1126,adj_Monitor6_ch9,281.1666666666667,53328,F,1
1128,adj_Monitor72_ch1,291.1666666666667,66945,F,1
1130,adj_Monitor72_ch10,84.76923076923077,66945,F,1
1132,adj_Monitor72_ch11,67.0,66945,F,1
1134,adj_Monitor72_ch12,240.35714285714286,66945,F,1
1136,adj_Monitor72_ch13,97.1470588235294,66945,F,1
1138,adj_Monitor72_ch14,140.52,66945,F,1
1140,adj_Monitor72_ch15,89.73684210526316,66945,F,1
